,instance_name,sample_num,xover_rate,mut_rate,pop_size,num_gen,n_kp,mean_f1,median_f1,variance_f1,sample_size,min_f1,max_f1,mean_f2,median_f2,variance_f2,min_f2,max_f2,mean_f3,median_f3,variance_f3,min_f3,max_f3,hypervolume
69,r_100_50_9,1,0.1,0.9,150,200,3,15396.75282,14702,38704917.82,150,4584,26010.1862,1285.553333,1276,205395.0072,509,2135,4116.170338,3846,6065991.76,215,8329,2.61983E+11
70,r_100_50_9,1,0.1,0.9,200,200,3,15500.15453,15553.5,42098825.89,200,3903,25935.09587,1253.97,1230.5,227901.5491,409,2194,4234.74326,4264.5,6170513.896,254,8436,2.73817E+11
71,r_100_50_9,1,0.1,0.9,250,200,3,15627.39215,15688,45025261.91,250,3923,27037,1210.244,1192.5,237887.1925,418,2166,4250.984791,3953,5802190.083,219,8488.876494,2.91384E+11
72,r_100_75_7,1,0.9,0.1,100,200,3,27469.94805,27510.5,50840420.3,100,13965,38933.56863,1406.62,1345.5,147450.1356,867,2087,6508.951373,6251,9234556.278,1112,12112,5.69038E+11
73,r_100_75_7,1,0.9,0.1,150,200,3,27990.02483,27842.5,40786817.5,150,15152,38050.97223,1395.186667,1380.5,149303.2718,763,2149,6885.717961,6629,10171706.54,1534,12467,5.97197E+11
74,r_100_75_7,1,0.9,0.1,200,200,3,30375.49017,30739.5,41694992.4,200,18434,41109.42877,1447.92,1423.5,137626.8236,864,2140,8055.173855,7872,7742017.425,2967,13071.64247,6.7054E+11
75,r_100_75_7,1,0.9,0.1,250,200,3,27424.48171,27983.5,48464808.6,250,14419,38653.22844,1311.988,1310.5,165574.5319,691,2136,6206.560123,5975.5,11413477.3,106,12499,6.28567E+11
76,r_100_75_7,1,0.8,0.2,100,200,3,28115.30228,28331.5,40557720.32,100,16991,38043.83333,1414.85,1399,124339.5075,890,2035,7146.43,7251.5,11057975.89,991,12319,5.86468E+11
77,r_100_75_7,1,0.8,0.2,150,200,3,27781.76516,27771,44111201.57,150,15139,38570.23007,1378.033333,1335.5,133986.7522,781,2123,6998.786667,6936.5,11172467.5,389,12329,6.14457E+11
78,r_100_75_7,1,0.8,0.2,200,200,3,27901.3883,28355.5,50067032.92,200,14428,39598.35857,1367.515,1377.5,168019.4298,702,2118,6609.806755,6416,8811696.746,1354,11998,6.07916E+11
79,r_100_75_7,1,0.8,0.2,250,200,3,28142.79679,28688,52900532.36,250,13568,40137.03506,1322.764,1298.5,147615.5163,734,2025,6579.090562,6510.5,12170580.46,208,12983.59348,6.73286E+11
80,r_100_75_7,1,0.7,0.3,100,200,3,25594.83383,25799.5,55961323.48,100,11430,38309.87006,1337,1326.5,145661.42,715,2087,6408.353173,5942.5,10708251.42,761,12265.31735,5.79831E+11
81,r_100_75_7,1,0.7,0.3,150,200,3,27803.86236,27779,59832161.55,150,11934,39880.38169,1366.926667,1339,160033.228,754,2108,6742.090727,6629.5,13163792.16,510,13017.38169,6.36122E+11
82,r_100_75_7,1,0.7,0.3,200,200,3,25496.31724,25604,62246920.88,200,10183,38048.18246,1293.455,1263,181797.598,603,2116,6229.419414,6028.5,11956816.16,151,12218.39281,6.01783E+11
83,r_100_75_7,1,0.7,0.3,250,200,3,26668.50217,27952.5,68969024.83,250,10585,39893.38663,1325.6,1311,213645.976,553,2147,5802.495415,5351.5,10007266.44,211,11725.52801,6.10873E+11
84,r_100_75_7,1,0.6,0.4,100,200,3,27306.62863,28006,54304253.41,100,12839,38708,1405.47,1364.5,142142.7491,825,2107,6458.529148,6257,13390472.76,90,12285,5.87436E+11
